id,center,fy,sic,naics,state,sales,employees,plant_area,products,produnits,prodlevel,prodhours,recc_count_recc,ec_plant_cost,ec_plant_usage,ed_plant_cost,ed_plant_usage,ef_plant_cost,e2_plant_cost,e2_plant_usage,e3_plant_cost,e3_plant_usage,e4_plant_cost,e4_plant_usage,e5_plant_cost,e5_plant_usage,e6_plant_cost,e6_plant_usage,e7_plant_cost,e7_plant_usage,e8_plant_cost,e8_plant_usage,e9_plant_cost,e9_plant_usage,e10_plant_cost,e10_plant_usage,e11_plant_cost,e11_plant_usage,e12_plant_cost,e12_plant_usage,w0_plant_cost,w0_plant_usage,w1_plant_cost,w1_plant_usage,w2_plant_cost,w2_plant_usage,w3_plant_cost,w3_plant_usage,w4_plant_cost,w4_plant_usage,w5_plant_cost,w5_plant_usage,w6_plant_cost,w6_plant_usage
OK0319,OK,1990,3714,,OK,75000000,700,,AUTO ENGINES,1,20000,4680,6,305357,6325909,,,,144069,55119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0320,OK,1990,3444,,AR,22000000,300,,WOOD & SHEET METAL PDTS.,1,1560,2340,4,61334,968933,,,,12879,3909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0321,OK,1990,3442,,AR,43200000,140,,DOOR ENTRY COMPONENTS,1,480000,4250,5,359905,5868992,,,,22369,7065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0322,OK,1990,2531,,AR,13000000,100,,TABLES AND BOOKSHELVES,1,250000,2500,6,100224,1759086,,,,51746,17462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0323,OK,1990,2052,,AR,4500000,100,,SPECIALTY CRACKERS,2,8000000,5000,5,49422,990914,,,,43713,14459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0324,OK,1990,3273,,OK,1200000,12,,READY MIX CONCRETE SAND,3,351000,2000,6,133378,2009086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0325,OK,1990,3641,,OK,3000000,75,,TUBE LIGHTING,1,5200000,2250,5,60591,1005862,,,,7776,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0326,OK,1990,3563,,OK,75000000,150,,GAS COMPRESSOR ASSEMBLY,1,198,8500,6,130674,2537515,,,,61233,21253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0327,OK,1990,2873,,OK,25000000,107,,AMMONIUM NITRATE,3,88000,8000,10,3026528,104422041,,,,1856169,1007848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0328,OK,1990,3714,,OK,30000000,270,,ENGINE OIL AND AIR PUMPS,1,5700000,2080,5,725489,15691091,,,,105073,33161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0329,OK,1990,3086,,OK,150000,12,,EXPANDABLE POLYSTYRENE,2,1300000,2210,5,12422,167057,,,,21905,6663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0330,OK,1990,3089,,AR,15000000,100,,CUSTOM THERMOFORMING,2,10000000,6000,8,481562,11885112,,,,1440,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0331,OK,1990,3398,,OK,1300000,11,,HEAT TREATED STEEL PARTS,3,3000,6000,5,45804,856096,,,,63183,26489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0332,OK,1990,3443,,OK,56000000,300,,HEAT EXCHANGERS,1,300,8400,6,244645,5961899,,,,118814,44121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0333,OK,1991,3272,,OK,4000000,55,,PRE-STRESSED CONCRETE,6,110,,9,42419,640094,,,,23738,7919,,,,,4500,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0334,OK,1991,3221,,OK,30000000,360,,GLASS CONTAINERS,3,96000,8736,6,676653,38813893,,,,1575423,921577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0335,OK,1991,3724,,OK,3000000,40,,REBUILT AIRCRAFT ENGINES,1,300,2500,4,14508,237691,,,,2722,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0336,OK,1991,2752,,OK,50000000,800,,NEWSPAPER PUBLISHING,1,90000000,8736,6,511791,10447245,,,,64653,14773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0337,OK,1991,3714,,OK,400000000,1000,,AUTOMOBILE ENGINES,1,74000,8736,7,1516445,36043084,,,,285043,131998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0338,OK,1991,3357,,OK,30000000,60,,POWER CABLE,6,16,5000,5,256169,4745897,,,,26610,9242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0339,OK,1991,3716,,OK,12750000,121,,CUSTOM MOTORCOACHES,1,34,2250,4,41529,695487,,,,30381,7280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0340,OK,1991,2339,,OK,1900000,125,,WOMEN'S BLUE JEANS,1,510000,2295,4,30228,491794,,,,11594,2822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0341,OK,1991,3996,,OK,80000000,200,,VINYL FLOOR COVERING,6,154,4000,10,579310,13649180,,,,328854,151090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0342,OK,1991,3732,,OK,60000000,270,,FIBERGLASS BOATS,1,4500,4250,6,84741,1919109,,,,61349,14091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0343,OK,1991,3484,,AR,37000000,450,,AIR RIFLES & PISTOLS,1,4500000,2125,7,458968,13408851,,,,149563,31885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0344,OK,1991,2512,,OK,10000000,120,,UPHOLSTERED LIVING ROOMS,1,20000,2000,6,93876,1633939,,,,26429,5472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0345,OK,1991,3221,,OK,64700000,380,,GLASS CONTAINERS,3,191000,8640,5,857320,53495311,,,,2027134,1204479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0346,OK,1991,2326,,OK,28500000,300,,DENIM JEANS,1,4200000,2025,5,78454,1350234,,,,4357,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0347,OK,1991,3589,,AR,62000000,213,,FLOOR CLEANING EQUIPMENT,1,10500,2250,3,137151,2560082,,,,66242,16325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0348,OK,1991,3273,,OK,15000000,20,,READY-MIX CONCRETE,6,101,2860,5,15174,213365,,,,6446,1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0349,OK,1991,3732,,OK,11000000,60,,PLEASURE BOATS,1,500,2032,5,56233,1182005,,,,20419,4730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0350,OK,1991,3728,,OK,70000000,850,,AIRCRAFT PARTS,1,1265000,4000,7,703199,14726260,,,,202259,89068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0351,OK,1991,3499,,OK,4500000,40,,POWDERED METAL PARTS,1,2000000,6000,4,157443,2912954,,,,17220,2565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0352,OK,1991,3569,,OK,3500000,87,,INDUSTRIAL FILTERS,1,400000,4000,6,14071,230070,,,,12615,2881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0353,OK,1991,3535,,OK,12000000,60,,PASSENGER BELT SYSTEMS,1,60,2500,6,13549,291911,,,,5916,1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0354,OK,1991,2325,,OK,50000000,55,,MEN'S SLACKS,1,2225000,2500,8,60053,780188,,,,11249,3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0355,OK,1991,3533,,OK,30000000,315,,TRUCKS,1,450,2600,8,285089,4793963,,,,54451,18351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0356,OK,1991,3341,,OK,26000000,115,,INGOTS AND ANODES,1,125000000,8736,7,333646,6796893,,,,546710,272092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0357,OK,1991,3364,,OK,6600000,95,,VARIOUS CARBON STEEL,3,1200,6000,3,140519,3788687,,,,17901,5987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0358,OK,1991,3369,,OK,3736000,60,,INVESTMENT CASTINGS,3,252,4000,3,91641,1640094,,,,49177,17822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0359,OK,1991,3728,,KS,19000000,170,,AIRCRAFT PARTS,2,5000000,6000,3,207351,2878957,,,,1969,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0360,OK,1991,3563,,KS,20000000,150,,REFRIGERATION COMPRESSOR,1,34000,4250,3,196324,2077667,,,,36372,8663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0361,OK,1991,3531,,KS,17000000,380,,"TRACTORS, TRAILERS",1,7800,3840,7,489589,7065651,,,,97528,32437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0362,OK,1991,2052,,OK,35000000,366,,COOKIES,,,6240,7,127303,2194900,,,,140044,55417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0363,OK,1992,3081,,TX,6000000,85,,FLEXIBLE PVC FILM,2,6000000,6000,6,151336,2245897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0364,OK,1992,3351,,OK,50000000,218,,SEAMLESS COPPER TUBING,2,50000000,8400,4,1122121,24415885,,,,365077,173824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0365,OK,1992,3643,,OK,5000000,190,,SENSORS AND SWITCHES,1,2600000,3120,7,43159,738277,,,,5249,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0366,OK,1992,2851,,OK,10000000,60,,"WOOD STAINS,COATINGS,ETC",5,1020,3120,7,30723,411489,,,,3856,2476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0367,OK,1992,3724,,OK,19000000,275,,AIRCRAFT ENGINE COMP.,1,300000,8736,7,457227,9079133,,,,53387,19016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0368,OK,1992,2752,,OK,12000000,70,,COMMERCIAL PRINTING,,,6000,4,150799,3435229,,,,38592,13809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0369,OK,1992,3471,,OK,1000000,20,,SALVAGED MACHINES PARTS,1,3600,8736,4,54183,816530,,,,6640,1414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0370,OK,1992,3269,,OK,1500000,50,,"DINNERWARE, ARTWARE",3,300,3500,5,33961,470106,,,,42115,15160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0371,OK,1992,2064,,OK,30000000,250,,CONFECTIONERY,2,30000000,8736,7,288863,5270223,,,,114375,41171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0372,OK,1992,2329,,OK,30000000,200,,VARIETY OF MATERIAL ARTS,,,2210,4,90500,1405334,,,,6367,2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0373,OK,1992,3264,,OK,40000000,480,,FERRITE COMPONENTS,2,40500000,8568,6,1654533,50656507,,,,541351,288716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0374,OK,1992,3531,,OK,19000000,200,,BLOCKS AND FITTINGS,2,10500000,5500,6,336792,7781067,,,,61129,22188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0375,OK,1992,2013,,OK,11000000,175,,SAUSAGE,2,10000000,2860,4,221591,3505276,,,,61523,20328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0376,OK,1992,3799,,OK,10000000,200,,"TRAILERS, HORSE & CATTLE",1,1820,2080,7,81753,1138042,,,,,,8131,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0377,OK,1992,3533,,OK,12000000,140,,SUCKER RODS,1,290000,2750,7,149070,2154455,,,,99477,36882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0378,OK,1992,2033,,OK,24000000,400,,PACKAGED JUICE PRODUCTS,1,16800000,6000,7,376228,6973623,,,,216874,90121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0379,OK,1992,3493,,OK,6000000,45,,LEAF SPRINGS,2,50000,2080,4,48621,550410,,,,58336,18996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0380,OK,1992,3663,,OK,2900000,70,,DUPLEXERS,1,572425,2210,10,61726,960727,,,,11130,3317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0381,OK,1992,3443,,OK,30000000,200,,HEAT EXCHANGERS,1,715,7488,5,160430,3633353,,,,46201,16761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0382,OK,1992,2033,,OK,16500000,370,,MUSHROOMS-CANNED & FRESH,2,15000000,3276,6,281978,7061548,,,,375476,150666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0383,OK,1992,3694,,OK,60000000,600,,REBUILT AUTO STARTERS,1,4500000,4290,7,219692,3623095,,,,36603,12241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0384,OK,1992,3053,,OK,30000000,290,,OIL SEALS,1,37000000,6240,6,608650,14769930,,,,417,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0385,OK,1992,2048,,OK,6000000,23,,LIVESTOCK FEED,2,20000000,5824,4,54418,783998,,,,15252,6226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0386,OK,1992,2033,,OK,14000000,75,,"JELLIES,MUSTARD, & MAYO",1,1500000,2600,8,105046,1817995,,,,87947,31105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0387,OK,1992,3317,,OK,13000000,56,,STAINLESS STEEL TUBING,6,21000,8736,9,187896,2980363,,,,7129,1327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0388,OK,1992,3699,,OK,70300000,480,,FLIGHT SIMULATORS,1,16,6240,5,259682,5821512,,,,7043,1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0389,OK,1992,3441,,OK,36000000,90,,STRUCTURAL STEEL,3,65000,6864,8,65834,966589,,,,18812,3862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0390,OK,1992,3053,,OK,60000000,300,135000,"OIL SEALS, BALL JOINTS,CHASIS PRODUCTS",,,7344,7,312415,5807444,,,,38280,10525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0391,OK,1992,3821,,OK,3900000,42,,MICROWAVE ABSORBERS,1,50000,4420,6,110620,1759379,,,,46345,16348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0392,OK,1992,2086,,OK,16000000,95,,BOTTLED BEVERAGES,1,1500000,2340,6,45811,611372,,,,12088,3848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0393,OK,1993,3357,,OK,84000000,200,,Welding Wire and Bead Wire,1,876000,6240,4,1556906,39423799,,,,504003,246960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0394,OK,1993,2875,,OK,18000000,80,93500,Livestock and Poultry Feeds,3,120000,7476,5,232458,4892145,,,,54292,18466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0395,OK,1993,3523,,OK,8800000,99,157000,Agricultural Tillage Tools,2,8800000,4160,5,127155,2491794,,,,211066,89808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0396,OK,1993,3824,,OK,3400000,37,5000,Electronic Pressure Gauges and Vario,1,24000,4080,7,34815,476846,,,,3244,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0397,OK,1993,2298,,KS,18000000,120,85500,Baler and Commercial Twine,2,23800000,8736,6,675294,10975381,,,,4573,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0398,OK,1993,3534,,AR,9800000,94,60700,Elevator Cabs and related products,1,1000,4590,6,39689,747069,,,,23066,5599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0399,OK,1993,3519,,OK,25000000,140,144000,Rebuilt Engines,1,280000,4420,11,85073,1265827,,,,71061,15064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0400,OK,1993,3585,,OK,29000000,163,180000,Ar Conditioning Units,1,7000,4335,6,125667,2416471,,,,22865,7303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0401,OK,1993,3339,,OK,11000000,107,36095,"Lenses, Semiconductor Material",1,24000,8568,7,193453,5402696,,,,39163,10472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0402,OK,1993,3563,,OK,1500000,60,52000,Natural Gas Compressors Packaging and Refurbishing,1,135,3120,4,55486,818581,,,,14996,3594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0403,OK,1993,2711,,OK,8000000,172,300000,Daily Newspapers,1,502240,6188,8,95728,1927022,,,,2423,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0404,OK,1993,3241,,OK,24000000,160,15000,"Portland Cement, Low Alkali, and Mas",3,600000,8736,3,2728226,78798360,,,,339593,158522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0405,OK,1993,3661,,OK,4000000,360,201000,Telephone Switch Gear Equipment,1,120000,4420,8,257307,5025791,,,,20099,5273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0406,OK,1993,2013,,OK,100000000,230,96900,"Beef patties, sauage patties, and sl",2,135200000,7020,10,591166,11541325,,,,119927,48803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0407,OK,1993,3443,,OK,50000000,205,143500,Heat Recovery Steam Generators,,,6630,6,153044,2589390,,,,89712,30071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0408,OK,1993,3561,,OK,60000000,350,117700,Water Pumps,1,1900000,6696,4,154511,2717175,,,,55099,16671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0409,OK,1993,3714,,OK,15000000,100,53000,Automotive Windshield Wipers,1,1000000,2600,6,25183,386284,,,,1142,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0410,OK,1993,3199,,OK,6000000,132,52400,Leather Products,1,3600000,6240,5,32123,472743,,,,14542,3468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0411,OK,1993,3523,,OK,45000000,152,144000,Dairy Products,,,7344,5,681282,18774912,,,,149539,55409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0412,OK,1993,2033,,OK,50000000,166,122260,"Fruit Perserves, Jellies, Sauces, Mu",1,5000000,6708,5,218469,3654748,,,,115843,38972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0413,OK,1993,3089,,OK,103000000,600,250000,"Plastic Cups, Bowls, and Plates",2,6500000,6624,5,1574754,46316531,,,,63728,15112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0414,OK,1993,2599,,OK,6000000,90,90000,Seating and Restaurant Fixtures,,,2600,4,54968,727726,,,,4969,1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0415,OK,1993,3533,,OK,24100000,98,,Tubular Goods,3,44607,3432,7,359829,6069461,,,,444829,168042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0416,OK,1993,2759,,AR,16000000,65,49000,Printed Plastic Packaging Film,3,4000,7488,5,73398,1605510,,,,43160,9948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0417,OK,1993,3443,,AR,25000000,150,126000,Residential Pressurized Water Tanks,,,4000,9,144397,2866940,,,,98515,24169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0418,OK,1993,2499,,KS,2200000,110,72000,"Wood Products, Printing",,,2600,5,19835,224795,,,,10498,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0419,OK,1993,3089,,KS,1080000,150,95200,Polypropylene & Polyethylene Product,2,5640000,8352,7,474500,9764068,,,,3831,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0420,OK,1993,3531,,OK,12000000,95,81000,Hydraulic Planetary Winches,1,300,3120,4,51482,923212,,,,20676,5684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0421,OK,1993,2711,,OK,3000000,40,36000,Newspapers,1,4070000,3744,6,34762,468054,,,,9341,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0422,OK,1993,3533,,OK,47600000,120,,Refined Waxes,2,48000000,8736,6,435482,11274619,,,,1943555,917532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0423,OK,1994,2431,,OK,4000000,45,49000,"Millwork, Doors, Cabinets, Furniture",,,3120,6,25110,325909,,,,9977,2661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0424,OK,1994,3621,,OK,50000000,680,330000,Submersible Electric Motors & Pumpin,1,7500,6120,7,505115,10162661,,,,164849,51494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0425,OK,1994,2999,,OK,63000000,81,300000,Calcined Petroleum Coke,3,600000,8736,4,306459,6383939,,,,3786457,1088811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0426,OK,1994,3713,,OK,6000000,75,160000,"Truck Bodies, pipe beveling tools and wireline equipment",1,800,3900,9,53270,973329,,,,20276,5847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0427,OK,1994,2079,,OK,30000000,71,1742400,Cottonseed oil,2,52822059,6430,5,889941,19687867,,,,297614,153458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0428,OK,1994,3275,,OK,70000000,80,,Gypsum Wall Board,6,440000000,8736,5,814289,15929953,,,,3983073,1162809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0429,OK,1994,3714,,OK,25000000,300,90000,"Starters, alternators, clutch assemblies, and water pumps",1,950000,5928,5,97558,1888335,,,,23782,7542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0430,OK,1994,3357,,OK,9700000,75,77000,"wire mesh, wire screens",1,800,2600,7,57527,997069,,,,10723,2276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0431,OK,1994,2951,,OK,6260000,75,871200,Asphaltic Concrete,3,260000,2080,7,90798,1283412,,,,110076,43926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0432,OK,1994,3274,,OK,6000000,61,4356000,"Lime, Limestone, hydrates",3,300000,8760,4,574586,13305686,,,,128549,35767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0433,OK,1994,2048,,OK,13000000,75,150000,Animal Feed,3,100000,6188,6,161175,2589097,,,,55846,18684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0434,OK,1994,3446,,OK,36000000,390,189000,"Grills, Diffusers and registers for HVAC applications",1,2400000,7488,5,208398,3483001,,,,71731,24476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0435,OK,1994,2511,,KS,10000000,175,70000,Interior furniture for Aircraft,,,3432,9,94887,956917,,,,20562,4292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0436,OK,1994,3523,,OK,60000000,230,216246,Processed peanuts,3,90000,7200,7,438023,6485639,,,,15905,3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0437,OK,1994,3353,,KS,28000000,280,250000,Sheet metal products for environmental systems,2,879560,4110,9,213598,1930246,,,,19368,7867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0438,OK,1994,3561,,OK,5000000,62,37202,Progressive cavity pumps,1,420,2210,6,92782,1309203,,,,9613,2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0439,OK,1994,2521,,OK,24000000,300,80000,Fixtures and furniture,1,16000,6816,7,87311,1664127,,,,25336,8424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0440,OK,1994,2011,,KS,70000000,180,750000,Meat processing-Ham and bacon,2,26000000,6624,7,978434,17428488,,,,242625,70272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0441,OK,1994,2086,,OK,17000000,75,150000,Cans of beverage,1,12000000,7280,10,215570,4793083,,,,62709,18071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0442,OK,1994,3211,,OK,8000000,80,60000,Tempered glass,6,2815,7836,8,144816,3050703,,,,1911,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0443,OK,1994,3545,,OK,55000000,60,236000,"Drill bits, anchor bolts",1,35000000,7836,4,700684,16497656,,,,21083,6428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0444,OK,1994,2086,,OK,16000000,89,150000,Bottles of beverage,1,11000000,5200,11,183633,4082943,,,,80063,21516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0445,OK,1994,2047,,OK,17000000,100,76800,Feed mill,3,70000,1728,9,158103,2811548,,,,27459,9005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0446,OK,1994,3535,,KS,11000000,60,49300,Chain conveyors,1,250,7433,7,58019,567409,,,,22678,4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0447,OK,1994,2653,,OK,25700000,124,139000,Corrugated shipping containers,6,725000,6864,7,240519,4508793,,,,103502,51912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0448,OK,1994,3569,,OK,15000000,60,67500,Fuel filter cartridges,1,360000,5200,5,78967,1256448,,,,49977,12534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0449,OK,1994,2038,,OK,40000000,260,60000,Frozen Pizza,1,2800000,3744,10,333572,6019930,,,,75451,22879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0450,OK,1994,2394,,OK,20000000,220,110000,Fabric covers,1,100000,7280,7,138371,1775791,,,,11668,2384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0451,OK,1994,2068,,OK,20000000,25,52500,De-skinned peanuts,2,28000000,2640,5,133125,1785463,,,,11206,2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0452,OK,1994,3621,,OK,65000000,498,200000,AC and DC motors,1,800000,6240,4,334335,6527843,,,,31573,7713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0453,OK,1995,3679,,OK,12000000,340,76500,Cable Assemblies,1,73000,2750,5,84618,1314185,,,,12308,3191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK0454,OK,1995,2653,,KS,40000000,391,472000,Corrugated containers,6,972,3744,7,189108,3427315,,,,311263,142572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
